surface_id,visual_paragraph_index,kind,source_target_ids,ranges,inter_record_joins,boundary_before,boundary_origin,visible_normalized_text,canonical_reconstructed_text_sha256
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,2,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P004,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P004"",""start"":0,""end"":262,""text"":""Je ressentais la mort de tous et de chacun comme si Je mourais réellement pour chacun en particulier. Ainsi, J'ai ressenti les lassitudes, les tristesses et les angoisses de chacun. Et, par Mes Souffrances, Je leur offrais de l'aide, du réconfort et de l'espoir."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Je ressentais la mort de tous et de chacun comme si Je mourais réellement pour chacun en particulier. Ainsi, J'ai ressenti les lassitudes, les tristesses et les angoisses de chacun. Et, par Mes Souffrances, Je leur offrais de l'aide, du réconfort et de l'espoir.",e991384387a05c18744677b8220f6884c5d579410b49269702806187fc7a83a5
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,3,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P005,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P005"",""start"":0,""end"":359,""text"":""En ressentant la mort de chacun, Je leur obtenais la grâce de mourir en Moi, comme si leur souffle et le Mien ne faisaient qu'un, et d'être immédiatement béatifiés par Ma Divinité. Si J'ai subi Mon Agonie dans le Jardin plus particulièrement pour les mourants, Mon Agonie sur la Croix fut pour aider ceux-ci à leur tout dernier moment, à leur dernier souffle."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"En ressentant la mort de chacun, Je leur obtenais la grâce de mourir en Moi, comme si leur souffle et le Mien ne faisaient qu'un, et d'être immédiatement béatifiés par Ma Divinité. Si J'ai subi Mon Agonie dans le Jardin plus particulièrement pour les mourants, Mon Agonie sur la Croix fut pour aider ceux-ci à leur tout dernier moment, à leur dernier souffle.",9ce15c8d8a6cdaf9c1dcd6f84e717b1cb434e6d0b1071892db9b04d84b58a7ad
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,4,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P006,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P006"",""start"":0,""end"":36,""text"":""Ce furent deux agonies différentes :"",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,Ce furent deux agonies différentes :,afa9b383760490e8543f82880de0b6e3139daeeb02930b5a7e05b028b36f14c1
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,5,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P007,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P007"",""start"":0,""end"":155,""text"":""Mon Agonie dans le Jardin fut pleine de tristesse, de peur, d'anxiété et de frayeur. Mon Agonie sur la Croix fut remplie de Paix et de calme imperturbable."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Mon Agonie dans le Jardin fut pleine de tristesse, de peur, d'anxiété et de frayeur. Mon Agonie sur la Croix fut remplie de Paix et de calme imperturbable.",5de1e236770a25e33f80b543552e626a67d9286f0a8f9ff81a30f463e4d3f4a6
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,6,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P008,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P008"",""start"":0,""end"":18,""text"":""Si J'ai alors crié"",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,Si J'ai alors crié,6e35d908b767bb3ae5fa488d7660067e9061d33eb8963b52f188ac9d976a00e4
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,7,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P008,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P008"",""start"":18,""end"":28,""text"":"" «Sitio !»"",""boundary_action_before"":""V101101_SPEECH_END""}]",False,True,V101101_SPEECH_END,«Sitio !»,720fff05345888bdbe8d45bae0450d32c24713493d873499f5b9b6f5b9a4d7c6
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,8,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P008,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P008"",""start"":28,""end"":43,""text"":"" («J'ai soif !»"",""boundary_action_before"":""V101101_SPEECH_END""}]",False,True,V101101_SPEECH_END,(«J'ai soif !»,46fb20ef78cfbb3dc571c09eca9be45d8bb57725861be2f7199d6812112554a1
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,9,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P008,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P008"",""start"":43,""end"":149,""text"":""), il s'agissait de la soif extrême que Je ressentais que tous exhalent leur dernier souffle dans le Mien."",""boundary_action_before"":""V101101_SPEECH_END""}]",False,True,V101101_SPEECH_END,"), il s'agissait de la soif extrême que Je ressentais que tous exhalent leur dernier souffle dans le Mien.",e81a87c70380e7742ecc54319fc940fd66b0deedfca4a964f75a4cf1271af994
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,10,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P009,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P009"",""start"":0,""end"":92,""text"":""En voyant que plusieurs allaient passer outre à ce désir, dans un profond chagrin, J'ai crié"",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"En voyant que plusieurs allaient passer outre à ce désir, dans un profond chagrin, J'ai crié",7eca276d40c71fea2b769af200dc7e5bef2d88d50ef5bf5d6dde3c9d8f50ca21
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,11,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P009,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P009"",""start"":92,""end"":103,""text"":"" «Sitio !»."",""boundary_action_before"":""V101101_SPEECH_END""}]",False,True,V101101_SPEECH_END,«Sitio !».,76a36c6982beba476b521850e51c861728df309cb935c55816c7246d9223408c
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,12,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P010,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P010"",""start"":0,""end"":2,""text"":""Ce"",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,Ce,870fb166b8b659b9a975205a29a5ab6a264e78af46537ac7bccec9e00212f173
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,13,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P010,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P010"",""start"":2,""end"":112,""text"":"" «Sitio !» continue encore à se faire entendre à tous et à chacun comme une cloche à la porte de leur cœur : \"""",""boundary_action_before"":""V101101_SPEECH_END""}]",False,True,V101101_SPEECH_END,"«Sitio !» continue encore à se faire entendre à tous et à chacun comme une cloche à la porte de leur cœur : """,f27858962d001b9ea99e1e604fe03c95f9b7c14aae1e71b5eefec07db684907d
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,14,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P011,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P011"",""start"":0,""end"":306,""text"":""J'ai soif de toi, ô âme. De grâce, ne sors jamais de Moi, mais entre en Moi et expire avec Moi.\"" Ainsi, J'ai dédié six heures de Ma Passion pour aider les hommes à bien mourir : les trois dans le Jardin pour les aider pendant leur agonie et les trois sur la Croix pour les aider à leur tout dernier soupir."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"J'ai soif de toi, ô âme. De grâce, ne sors jamais de Moi, mais entre en Moi et expire avec Moi."" Ainsi, J'ai dédié six heures de Ma Passion pour aider les hommes à bien mourir : les trois dans le Jardin pour les aider pendant leur agonie et les trois sur la Croix pour les aider à leur tout dernier soupir.",0125aec89fa34b2bc15712318bf95a42e21548a975d873fbcc198e31076044cb
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,15,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P012,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P012"",""start"":0,""end"":238,""text"":""En conséquence, tous ne devraient-ils pas regarder la mort avec le sourire, tout particulièrement ceux qui M'aiment et qui essaient de se sacrifier sur Ma propre Croix ? Vois-tu combien la mort est belle et combien les choses ont changé ?"",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"En conséquence, tous ne devraient-ils pas regarder la mort avec le sourire, tout particulièrement ceux qui M'aiment et qui essaient de se sacrifier sur Ma propre Croix ? Vois-tu combien la mort est belle et combien les choses ont changé ?",b87d93b3ec8d2f065d64c9423e386cf89fe50d8d9c598d0c1b1c79013d554b2f
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,16,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P013,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P013"",""start"":0,""end"":132,""text"":""Pendant Ma Vie, Je fus méprisé et Mes miracles mêmes n'eurent pas les effets de Ma Mort. Jusque sur la Croix J'ai subi des insultes."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Pendant Ma Vie, Je fus méprisé et Mes miracles mêmes n'eurent pas les effets de Ma Mort. Jusque sur la Croix J'ai subi des insultes.",06bc1b1c8a85c9b731fbc0e6c2420ca8ac76d7fc15798322c6a802a0f8a4b94a
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,17,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P014,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P014"",""start"":0,""end"":292,""text"":""Mais, dès que J'expirai, Ma Mort eut la Puissance de changer les choses : tous se frappèrent la poitrine en Me reconnaissant comme le Fils de Dieu. Mes disciples prirent courage. Certains qui s'étaient tenus cachés s'enhardirent, réclamèrent Mon Corps et Me donnèrent une sépulture honorable."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Mais, dès que J'expirai, Ma Mort eut la Puissance de changer les choses : tous se frappèrent la poitrine en Me reconnaissant comme le Fils de Dieu. Mes disciples prirent courage. Certains qui s'étaient tenus cachés s'enhardirent, réclamèrent Mon Corps et Me donnèrent une sépulture honorable.",3b5922b69f71447da98c05c643fcb691b0f41584109048fe7304fbc8cab4cc8c
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,18,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P015,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P015"",""start"":0,""end"":123,""text"":""À l'unisson, le Ciel et la terre confessèrent que J'étais le Fils de Dieu. La mort est quelque chose de grand, de sublime !"",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"À l'unisson, le Ciel et la terre confessèrent que J'étais le Fils de Dieu. La mort est quelque chose de grand, de sublime !",0159301b6c8d6b5e3ad3fdea11e7207146ffc5112f0f9c3e98593beb859519c6
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,19,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P016,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P016"",""start"":0,""end"":214,""text"":""Les choses se passent ainsi pour Mes propres enfants : durant leur vie, ils sont méprisés, opprimés. Leurs vertus qui, comme la lumière, devraient briller aux yeux de ceux qui les entourent, restent à demi-voilées."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Les choses se passent ainsi pour Mes propres enfants : durant leur vie, ils sont méprisés, opprimés. Leurs vertus qui, comme la lumière, devraient briller aux yeux de ceux qui les entourent, restent à demi-voilées.",e62ab7dfe168612f5ede8a399e78b4d5c171bd003a069ec5e443f355670a87af
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,20,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P017,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P017"",""start"":0,""end"":34,""text"":""Leur héroïsme dans la souffrance, "",""boundary_action_before"":""paragraph_break""},{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P017"",""start"":34,""end"":163,""text"":""leur abnégation et leur zèle pour les âmes projettent à la fois de la lumière et des doutes chez les personnes qui les entourent."",""boundary_action_before"":""preserve_break""}]",True,True,paragraph_break,"Leur héroïsme dans la souffrance, leur abnégation et leur zèle pour les âmes projettent à la fois de la lumière et des doutes chez les personnes qui les entourent.",be5f31c166402e9dbe88de1f9332cacbfefcee2920ce74f64e07934f0c5f0b0a
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,21,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P018,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P018"",""start"":0,""end"":89,""text"":""Et c'est Moi-même qui permets cela afin que soit préservée la vertu de Mes chers enfants."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,Et c'est Moi-même qui permets cela afin que soit préservée la vertu de Mes chers enfants.,c60fbe9c46eed0cee60cb9ac216cce31ecce665ed96f3b5bf94bd02fd3035faf
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,22,flow_group,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P019,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P019"",""start"":0,""end"":468,""text"":""Mais, dès qu'ils meurent, comme ces voiles ne sont plus nécessaires, Je les retire et les doutes deviennent des certitudes, la lumière se fait pleine et fait apprécier leur héroïsme. On commence alors à tout estimer en eux, même les plus petites choses. Par conséquent, ce qui ne peut être fait durant la vie, la mort y supplée. C'est ainsi que les choses se passent ici-bas. Mais ce qui arrive là-haut est vraiment surprenant et digne de l'envie de tous les mortels.»"",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Mais, dès qu'ils meurent, comme ces voiles ne sont plus nécessaires, Je les retire et les doutes deviennent des certitudes, la lumière se fait pleine et fait apprécier leur héroïsme. On commence alors à tout estimer en eux, même les plus petites choses. Par conséquent, ce qui ne peut être fait durant la vie, la mort y supplée. C'est ainsi que les choses se passent ici-bas. Mais ce qui arrive là-haut est vraiment surprenant et digne de l'envie de tous les mortels.»",20308f844cebd97760f88a6d3cd54325b66486035ff6d02c2044dd656d1b197a
LIBRARY_PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH,23,native_block,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P001,"[{""para_id"":""PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P001"",""start"":0,""end"":158,""text"":""Tome 9 — 4 juillet 1910 — L'Agonie dans le Jardin visait spécialement à aider les agonisants et l'Agonie sur la Croix à les aider à leur tout dernier souffle.""}]",False,False,NATIVE_BLOCK_START,Tome 9 — 4 juillet 1910 — L'Agonie dans le Jardin visait spécialement à aider les agonisants et l'Agonie sur la Croix à les aider à leur tout dernier souffle.,9c99af228c9f23575bff575dd393c7e5ad7791bacf3ef74e7fae6683bf06dd86
LIBRARY_PASSION24.TEXT.RELATED_HOUR_22,0,flow_group,PASSION24.TEXT.RELATED_HOUR_22.BODY.P039,"[{""para_id"":""PASSION24.TEXT.RELATED_HOUR_22.BODY.P039"",""start"":0,""end"":177,""text"":""Me trouvant dans mon état habituel, mon toujours aimable Jésus me fit voir toutes les créatures émergeant à l'intérieur de sa très sainte Humanité. Avec tendresse, Il me dit : «"",""boundary_action_before"":null}]",False,False,FLOW_NATIVE_START,"Me trouvant dans mon état habituel, mon toujours aimable Jésus me fit voir toutes les créatures émergeant à l'intérieur de sa très sainte Humanité. Avec tendresse, Il me dit : «",448432646f033ad1e2217818e1d7fd17bf6e8c3391f8e213013eb47bba7c1124
LIBRARY_PASSION24.TEXT.RELATED_HOUR_22,1,flow_group,PASSION24.TEXT.RELATED_HOUR_22.BODY.P040,"[{""para_id"":""PASSION24.TEXT.RELATED_HOUR_22.BODY.P040"",""start"":0,""end"":53,""text"":""Ma fille, regarde le grand prodige de l'Incarnation. "",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Ma fille, regarde le grand prodige de l'Incarnation.",7395b561c76562dfdbf45ccfb72fbf2c3e63c5766b2728264d077d74a3f4d7d1
LIBRARY_PASSION24.TEXT.RELATED_HOUR_22,2,flow_group,PASSION24.TEXT.RELATED_HOUR_22.BODY.P040,"[{""para_id"":""PASSION24.TEXT.RELATED_HOUR_22.BODY.P040"",""start"":53,""end"":217,""text"":""Lorsque J'ai été conçu et que Mon Humanité a été formée, J'ai fait renaître en Moi toutes les créatures, de telle sorte que Mon Humanité percevait tous leurs actes."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Lorsque J'ai été conçu et que Mon Humanité a été formée, J'ai fait renaître en Moi toutes les créatures, de telle sorte que Mon Humanité percevait tous leurs actes.",a0dff5d66a2b7337585cfa3ebda418be128e8ff75a1a62adb67078addd881c91
LIBRARY_PASSION24.TEXT.RELATED_HOUR_22,3,flow_group,PASSION24.TEXT.RELATED_HOUR_22.BODY.P041,"[{""para_id"":""PASSION24.TEXT.RELATED_HOUR_22.BODY.P041"",""start"":0,""end"":87,""text"":""Mon esprit a embrassé toutes les pensées des créatures, les bonnes comme les mauvaises."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Mon esprit a embrassé toutes les pensées des créatures, les bonnes comme les mauvaises.",4ec08a5e747383d55607c5610af1cb04002305e49b5bea4db5b9722918f6c0d4
LIBRARY_PASSION24.TEXT.RELATED_HOUR_22,4,flow_group,PASSION24.TEXT.RELATED_HOUR_22.BODY.P042,"[{""para_id"":""PASSION24.TEXT.RELATED_HOUR_22.BODY.P042"",""start"":0,""end"":209,""text"":""Les bonnes, Je les ai confirmées dans le Bien, entourées de Ma grâce et investies de Ma Lumière afin que, étant renouvelées dans la sainteté de Mon Esprit, elles soient des produits dignes de Mon Intelligence."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Les bonnes, Je les ai confirmées dans le Bien, entourées de Ma grâce et investies de Ma Lumière afin que, étant renouvelées dans la sainteté de Mon Esprit, elles soient des produits dignes de Mon Intelligence.",c35b170951025ed12b85396852523f3286dc5739c142576c534a644b965095ee
LIBRARY_PASSION24.TEXT.RELATED_HOUR_22,5,flow_group,PASSION24.TEXT.RELATED_HOUR_22.BODY.P043,"[{""para_id"":""PASSION24.TEXT.RELATED_HOUR_22.BODY.P043"",""start"":0,""end"":52,""text"":""Les mauvaises, Je les ai réparées par la pénitence ;"",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Les mauvaises, Je les ai réparées par la pénitence ;",43132d02bc572905771d8926cd5c6738dcb5b0ccd7362ec0348ced8b208e468a
LIBRARY_PASSION24.TEXT.RELATED_HOUR_22,6,flow_group,PASSION24.TEXT.RELATED_HOUR_22.BODY.P044,"[{""para_id"":""PASSION24.TEXT.RELATED_HOUR_22.BODY.P044"",""start"":0,""end"":104,""text"":""J'ai multiplié Mes Pensées à l'infini afin de rendre gloire à Mon Père pour chaque pensée des créatures."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,J'ai multiplié Mes Pensées à l'infini afin de rendre gloire à Mon Père pour chaque pensée des créatures.,b4f085e8d11594ab3834fce19c27158afbc4117884d81823689711fc524a4e68
LIBRARY_PASSION24.TEXT.RELATED_HOUR_22,7,flow_group,PASSION24.TEXT.RELATED_HOUR_22.BODY.P045,"[{""para_id"":""PASSION24.TEXT.RELATED_HOUR_22.BODY.P045"",""start"":0,""end"":252,""text"":""Dans Mes Regards et Mes Paroles, dans Mes Mains et Mes Pieds et aussi dans Mon Cœur, J'ai embrassé les regards, les paroles, les travaux, les pas et le cœur de toutes les créatures. Tout a été plongé dans la Sainteté de Mon Humanité, tout a été réparé."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Dans Mes Regards et Mes Paroles, dans Mes Mains et Mes Pieds et aussi dans Mon Cœur, J'ai embrassé les regards, les paroles, les travaux, les pas et le cœur de toutes les créatures. Tout a été plongé dans la Sainteté de Mon Humanité, tout a été réparé.",b71fe6afcc03fc7379689e3d8fb70d541fd8db5fde762cd6c4e1a3d2cb17b54e
LIBRARY_PASSION24.TEXT.RELATED_HOUR_22,8,flow_group,PASSION24.TEXT.RELATED_HOUR_22.BODY.P046,"[{""para_id"":""PASSION24.TEXT.RELATED_HOUR_22.BODY.P046"",""start"":0,""end"":138,""text"":""J'ai souffert une peine particulière pour chaque offense. Ayant fait renaître toutes les créatures en Moi, Je leur ai offert toute Ma Vie."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"J'ai souffert une peine particulière pour chaque offense. Ayant fait renaître toutes les créatures en Moi, Je leur ai offert toute Ma Vie.",638be5f2db3f859d566014fba759d07202e1d4a7853cba0591b50f5797fdc5c8
LIBRARY_PASSION24.TEXT.RELATED_HOUR_22,9,flow_group,PASSION24.TEXT.RELATED_HOUR_22.BODY.P047,"[{""para_id"":""PASSION24.TEXT.RELATED_HOUR_22.BODY.P047"",""start"":0,""end"":303,""text"":""Et sais-tu quand Je les ai fait renaître ? Sur la Croix, dans le lit de Mes cruelles souffrances et de Mon atroce Agonie, dans le dernier souffle de Ma Vie, Je leur ai donné naissance. Quand J'ai exhalé Mon dernier soupir, elles sont reniées à une vie nouvelle, chacune marquée du sceau de Mon Humanité."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Et sais-tu quand Je les ai fait renaître ? Sur la Croix, dans le lit de Mes cruelles souffrances et de Mon atroce Agonie, dans le dernier souffle de Ma Vie, Je leur ai donné naissance. Quand J'ai exhalé Mon dernier soupir, elles sont reniées à une vie nouvelle, chacune marquée du sceau de Mon Humanité.",e458e4b753bfb89f0df61109e916c9432be9a22ec15f923a3e7b29cf96f82b8b
LIBRARY_PASSION24.TEXT.RELATED_HOUR_22,10,flow_group,PASSION24.TEXT.RELATED_HOUR_22.BODY.P048,"[{""para_id"":""PASSION24.TEXT.RELATED_HOUR_22.BODY.P048"",""start"":0,""end"":185,""text"":""Non content de les avoir fait renaître, J'ai donné à chacune d'elles tout ce que J'avais accompli pour les défendre et les garder en sécurité. Vois-tu quelle Sainteté est dans l'homme ?"",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Non content de les avoir fait renaître, J'ai donné à chacune d'elles tout ce que J'avais accompli pour les défendre et les garder en sécurité. Vois-tu quelle Sainteté est dans l'homme ?",af31994966944b4adef94fedc8cf0416c4b34e70629ddd29d2150050b71c0364
LIBRARY_PASSION24.TEXT.RELATED_HOUR_22,11,flow_group,PASSION24.TEXT.RELATED_HOUR_22.BODY.P049,"[{""para_id"":""PASSION24.TEXT.RELATED_HOUR_22.BODY.P049"",""start"":0,""end"":108,""text"":""La sainteté de Mon Humanité n'aurait jamais pu donner naissance à des enfants indignes et différents de Moi."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,La sainteté de Mon Humanité n'aurait jamais pu donner naissance à des enfants indignes et différents de Moi.,1c9752068fd21fa559f9a8b3dd2252eb26401394a8e20270d8a758b9f4919370
LIBRARY_PASSION24.TEXT.RELATED_HOUR_22,12,flow_group,PASSION24.TEXT.RELATED_HOUR_22.BODY.P050,"[{""para_id"":""PASSION24.TEXT.RELATED_HOUR_22.BODY.P050"",""start"":0,""end"":182,""text"":""Je les aime à ce point parce qu'ils sont Ma Progéniture. Mais les humains sont si ingrats qu'ils ne reconnaissent pas Celui qui leur a donné naissance avec tant d'Amour et de Peine.»"",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,Je les aime à ce point parce qu'ils sont Ma Progéniture. Mais les humains sont si ingrats qu'ils ne reconnaissent pas Celui qui leur a donné naissance avec tant d'Amour et de Peine.»,56386fb736c124a0b7e5cd71c0c970cb7c8ad745956a637d89f65faccc926471
LIBRARY_PASSION24.TEXT.RELATED_HOUR_22,13,flow_group,PASSION24.TEXT.RELATED_HOUR_22.BODY.P051,"[{""para_id"":""PASSION24.TEXT.RELATED_HOUR_22.BODY.P051"",""start"":0,""end"":42,""text"":""Après ces Paroles, Il parut tout enflammé."",""boundary_action_before"":""paragraph_break""}]",False,True,paragraph_break,"Après ces Paroles, Il parut tout enflammé.",9ea0a27b30a8ae1d929460523a94dc6a6a22f9f053045895182c6c31c0e1ea11
